"Freq [GHz]","dB(S(WavePort1,WavePort1)) [] - split1x='16mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='17mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='18mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='19mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='20mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='21mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='22mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='23mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='24mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='15mm'"
5.632,-2.34925483385719,-1.58425029432687,-1.19703954687872,-0.962274090388735,-0.948424982776517,-0.968171912370237,-1.12791269942705,-1.54932086449096,-2.40069290564525,-4.32051945708526
5.633,-2.35510236631489,-1.58902282778406,-1.19957576256665,-0.962864515606848,-0.94855284614214,-0.967925666356269,-1.12814246453351,-1.54556107361588,-2.39089343143196,-4.31335081018037
5.634,-2.36101757612068,-1.5939084683779,-1.20216469082806,-0.963493369239122,-0.94870968503194,-0.967704526374339,-1.12841469104945,-1.54188662532531,-2.38124340325329,-4.30588007246384
5.635,-2.36700127964481,-1.59890882849896,-1.20480666036766,-0.964160812518685,-0.948895476453154,-0.967508441036041,-1.12872933195011,-1.53829773206565,-2.37174191892135,-4.2981140723501
5.636,-2.37305430252892,-1.60402551981051,-1.20750200689295,-0.964867010366716,-0.949110200657562,-0.967337362073821,-1.12908634334021,-1.53479460140328,-2.36238807026677,-4.29005978675998
5.637,-2.37917747973744,-1.60926015203383,-1.21025107320212,-0.965612131426925,-0.94935384113569,-0.967191244325082,-1.12948568433883,-1.53137743598066,-2.3531809442372,-4.28172432964224
5.638,-2.38537165560635,-1.61461433170966,-1.21305420927308,-0.966396348100795,-0.949626384611503,-0.967070045716959,-1.12992731696076,-1.52804643347304,-2.34411962394591,-4.27311494048731
5.639,-2.39163768388893,-1.62008966093822,-1.21591177235365,-0.967219836583383,-0.949927821037639,-0.966973727251772,-1.13041120599424,-1.52480178654605,-2.33520318967227,-4.2642389728659
5.64,-2.39797642779832,-1.62568773610094,-1.21882412705283,-0.968082776899843,-0.950258143591212,-0.966902252993099,-1.13093731887477,-1.52164368281406,-2.32643071981578,-4.25510388302292
5.641,-2.40438876004687,-1.63141014656686,-1.22179164543334,-0.968985352942533,-0.950617348670109,-0.966855590052534,-1.1315056255552,-1.51857230479932,-2.31780129180539,-4.24571721855696
5.642,-2.41087556288176,-1.6372584733871,-1.22481470710525,-0.969927752508897,-0.951005435889854,-0.966833708577069,-1.13211609837159,-1.51558782989201,-2.30931398296579,-4.23608660721376
5.643,-2.41743772811702,-1.64323428798097,-1.2278936993209,-0.970910167339969,-0.951422408081015,-0.96683658173712,-1.13276871190504,-1.51269043031102,-2.30096787134212,-4.22621974582072
5.644,-2.42407615716132,-1.64933915081731,-1.23102901707091,-0.971932793159549,-0.951868271287112,-0.966864185715203,-1.13346344283914,-1.50988027306575,-2.29276203648496,-4.21612438938795
5.645,-2.43079176104173,-1.65557461009499,-1.23422106318163,-0.972995829714178,-0.95234303476312,-0.966916499695219,-1.13420026981306,-1.50715751991861,-2.28469556019684,-4.20580834040028
5.646,-2.43758546042281,-1.66194220042671,-1.23747024841364,-0.974099480813661,-0.952846710974455,-0.966993505852387,-1.13497917326995,-1.50452232734856,-2.27676752724183,-4.19527943832228
5.647,-2.44445818562092,-1.66844344153009,-1.24077699156164,-0.975243954372493,-0.95337931559653,-0.967095189343788,-1.13580013530081,-1.50197484651544,-2.26897702601987,-4.18454554933729
5.648,-2.45141087661362,-1.67507983693062,-1.24414171955563,-0.976429462451861,-0.953940867514852,-0.967221538299542,-1.13666313948344,-1.49951522322535,-2.26132314920675,-4.17361455633984
5.649,-2.45844448304353,-1.68185287268066,-1.24756486756328,-0.977656221302441,-0.954531388825634,-0.967372543814582,-1.1375681707164,-1.49714359789679,-2.25380499436177,-4.16249434919879
5.65,-2.46555996421669,-1.68876401609933,-1.25104687909382,-0.978924451407973,-0.955150904836976,-0.967548199941052,-1.13851521504803,-1.49486010552793,-2.24642166450372,-4.15119281530663
5.651,-2.47275828909489,-1.69581471453759,-1.25458820610303,-0.980234377529496,-0.95579944407057,-0.967748503681328,-1.1395042595001,-1.49266487566467,-2.23917226865692,-4.13971783043019
5.652,-2.48004043628177,-1.70300639417344,-1.25818930909975,-0.98158622875045,-0.956477038263951,-0.967973454981609,-1.1405352918862,-1.49055803236981,-2.23205592236839,-4.12807724987409
5.653,-2.48740739400217,-1.71034045884186,-1.26185065725367,-0.982980238522456,-0.95718372237328,-0.968223056726136,-1.14160830062469,-1.48853969419313,-2.22507174819735,-4.11627889996848
5.654,-2.49486016007465,-1.71781828890414,-1.26557272850451,-0.984416644711941,-0.957919534576682,-0.968497314732025,-1.14272327454602,-1.48660997414244,-2.21821887617817,-4.1043305698903
5.655,-2.50239974187658,-1.7254412401614,-1.26935600967258,-0.985895689647512,-0.958684516278133,-0.968796237744642,-1.14388020269435,-1.48476897965574,-2.21149644425804,-4.09224000382567
5.656,-2.51002715630139,-1.7332106428169,-1.27320099657074,-0.987417620168152,-0.959478712111867,-0.969119837433647,-1.14507907412342,-1.48301681257428,-2.20490359871032,-4.08001489347956
5.657,-2.51774342970791,-1.74112780049169,-1.27710819411778,-0.988982687672201,-0.960302169947349,-0.969468128389544,-1.1463198776864,-1.48135356911671,-2.19843949452452,-4.06766287093789
5.658,-2.52554959786089,-1.74919398929814,-1.28107811645316,-0.990591148167164,-0.961154940894773,-0.969841128120906,-1.14760260181977,-1.47977933985426,-2.19210329577431,-4.05519150188502
5.659,-2.53344670586272,-1.75741045697557,-1.28511128705325,-0.992243262320343,-0.962037079311145,-0.970238857052116,-1.14892723432111,-1.47829420968698,-2.18589417596397,-4.04260827917858
5.66,-2.54143580807553,-1.76577842209226,-1.28920823884895,-0.993939295510297,-0.962948642806875,-0.970661338521728,-1.15029376212057,-1.47689825782096,-2.17981131835483,-4.02992061678333
5.661,-2.54951796803356,-1.77429907331777,-1.29336951434474,-0.995679517879157,-0.963889692252917,-0.97110859878141,-1.15170217104614,-1.47559155774674,-2.17385391627206,-4.01713584406177
5.662,-2.55769425834488,-1.78297356876926,-1.29759566573923,-0.99746420438578,-0.964860291788496,-0.971580666995451,-1.15315244558246,-1.47437417721868,-2.16802117339318,-4.00426120042231
5.663,-2.56596576058239,-1.79180303543543,-1.30188725504713,-0.999293634859755,-0.965860508829364,-0.972077575240854,-1.15464456862326,-1.47324617823548,-2.16231230401863,-3.9913038303197
5.664,-2.57433356516321,-1.80078856868117,-1.30624485422263,-1.00116809405632,-0.966890414076592,-0.972599358508008,-1.15617852121724,-1.47220761702171,-2.15672653332579,-3.97827077860641
5.665,-2.58279877121617,-1.8099312318359,-1.31066904528431,-1.00308787171211,-0.967950081525946,-0.973146054701925,-1.15775428230742,-1.47125854401057,-2.15126309760669,-3.96516898622886
5.666,-2.59136248643665,-1.81923205586814,-1.31516042044146,-1.00505326260181,-0.969039588477806,-0.973717704644079,-1.15937182846392,-1.47039900382758,-2.14592124449057,-3.95200528626338
5.667,-2.60002582692826,-1.82869203914847,-1.31971958222186,-1.00706456659573,-0.970159015547628,-0.974314352074766,-1.16103113361014,-1.46962903527552,-2.14070023315179,-3.93878640028636
5.668,-2.60878991703073,-1.83831214730283,-1.32434714360106,-1.00912208871827,-0.971308446677,-0.974936043656083,-1.1627321687423,-1.4689486713204,-2.13559933450386,-3.92551893507062
5.669,-2.61765588913334,-1.8480933131573,-1.32904372813305,-1.01122613920725,-0.972487969145226,-0.975582828975457,-1.16447490164244,-1.46835793907857,-2.13061783138038,-3.91220937960132
5.67,-2.62662488347322,-1.85803643677568,-1.33380997008237,-1.01337703357426,-0.973697673581471,-0.976254760549727,-1.16625929658474,-1.46785685980494,-2.12575501870333,-3.89886410240265
5.671,-2.63569804791797,-1.86814238559024,-1.33864651455781,-1.01557509266589,-0.974937653977501,-0.976951893829839,-1.16808531403547,-1.46744544888235,-2.12101020363944,-3.88548934916722
5.672,-2.64487653773157,-1.87841199462552,-1.34355401764731,-1.01782064272588,-0.976208007700954,-0.977674287206054,-1.16995291034633,-1.46712371581205,-2.11638270574537,-3.87209124067859
5.673,-2.65416151532324,-1.88884606681523,-1.34853314655448,-1.02011401545829,-0.977508835509206,-0.978422002013748,-1.17186203744146,-1.46689166420529,-2.11187185710202,-3.85867577101792
5.674,-2.66355414997805,-1.89944537341095,-1.35358457973643,-1.02245554809154,-0.978840241563781,-0.979195102539806,-1.1738126424982,-1.46674929177611,-2.10747700243872,-3.84524880604466
5.675,-2.67305561756887,-1.91021065448164,-1.35870900704306,-1.02484558344349,-0.980202333445358,-0.97999365602951,-1.17580466762167,-1.46669659033514,-2.10319749924778,-3.83181608214163
5.676,-2.68266710024859,-1.92114261950172,-1.36390712985767,-1.02728446998752,-0.98159522216932,-0.980817732694076,-1.17783804951337,-1.4667335457847,-2.09903271788993,-3.81838320521383
5.677,-2.69238978612181,-1.93224194802587,-1.36917966123899,-1.02977256191945,-0.98301902220193,-0.981667405718688,-1.17991271913396,-1.46686013811488,-2.09498204169103,-3.80495564993109
5.678,-2.70222486889509,-1.94350929044722,-1.37452732606451,-1.03231021922564,-0.984473851476994,-0.982542751271132,-1.18202860136044,-1.46707634140087,-2.09104486703076,-3.79153875920394
5.679,-2.71217354750502,-1.95494526883625,-1.37995086117522,-1.03489780775197,-0.985959831413245,-0.983443848510988,-1.18418561463799,-1.46738212380135,-2.08722060342343,-3.77813774388189
5.68,-2.72223702572272,-1.96655047785596,-1.38545101552149,-1.03753569927386,-0.98747708693214,-0.984370779599387,-1.18638367062668,-1.46777744755807,-2.08350867359169,-3.76475768266422
5.681,-2.73241651173441,-1.97832548574975,-1.3910285503104,-1.04022427156733,-0.989025746476385,-0.985323629709326,-1.18862267384343,-1.46826226899653,-2.07990851353325,-3.7514035222119
5.682,-2.74271321769644,-1.99027083539709,-1.39668423915417,-1.04296390848104,-0.99060594202897,-0.986302487036566,-1.1909025212995,-1.46883653852776,-2.07641957258119,-3.73808007745155
5.683,-2.75312835926406,-2.00238704543179,-1.40241886821985,-1.04575500000942,-0.992217809132808,-0.987307442811059,-1.19322310213389,-1.46950020065134,-2.07304131345823,-3.72479203205926
5.684,-2.76366315509284,-2.01467461141786,-1.40823323638017,-1.04859794236677,-0.99386148691098,-0.988338591309003,-1.19558429724316,-1.47025319395945,-2.06977321232522,-3.71154393911589
5.685,-2.77431882631137,-2.02713400707676,-1.41412815536556,-1.05149313806248,-0.995537118087564,-0.989396029865393,-1.1979859789079,-1.47109545114203,-2.06661475882434,-3.69834022192236
5.686,-2.78509659596439,-2.0397656855601,-1.42010444991709,-1.05444099597723,-0.997244849009053,-0.990479858887192,-1.20042801041666,-1.47202689899313,-2.06356545611731,-3.68518517496597
5.687,-2.79599768842503,-2.05257008076147,-1.4261629579407,-1.05744193144032,-0.998984829666395,-0.991590181867059,-1.20291024568757,-1.47304745841835,-2.06062482091877,-3.67208296502753
5.688,-2.80702332877473,-2.06554760866034,-1.43230453066218,-1.06049636630798,-1.00075721371761,-0.992727105397613,-1.20543252888846,-1.47415704444334,-2.05779238352547,-3.65903763242004
5.689,-2.81817474214995,-2.07869866869136,-1.43853003278317,-1.06360472904288,-1.00256215851104,-0.993890739186321,-1.20799469405596,-1.47535556622348,-2.0550676878412,-3.64605309234948
5.69,-2.829453153054,-2.0920236451318,-1.44484034263803,-1.0667674547945,-1.00439982510915,-0.995081196070918,-1.21059656471435,-1.47664292705461,-2.05245029139807,-3.63313313638912
5.691,-2.84085978463295,-2.10552290849988,-1.45123635235152,-1.06998498548088,-1.00627037831304,-0.996298592035404,-1.21323795349488,-1.47801902438482,-2.04993976537413,-3.6202814340582
5.692,-2.85239585791387,-2.11919681695619,-1.45771896799712,-1.07325776987115,-1.00817398668745,-0.997543046226642,-1.21591866175627,-1.47948374982742,-2.04753569460778,-3.60750153449656
5.693,-2.86406259100444,-2.1330457177011,-1.46428910975617,-1.07658626366935,-1.0101108225865,-0.998814680971481,-1.21863847920728,-1.48103698917491,-2.04523767760919,-3.59479686822737
5.694,-2.87586119825188,-2.14706994836002,-1.47094771207738,-1.07997092959929,-1.01208106217992,-1.00011362179451,-1.22139718353225,-1.482678622414,-2.04304532656884,-3.58217074899965
5.695,-2.88779288936037,-2.16126983834934,-1.47769572383704,-1.08341223749043,-1.01408488548002,-1.00143999743635,-1.22419454002046,-1.48440852374178,-2.04095826736361,-3.56962637570331
5.696,-2.89985886846471,-2.17564571021478,-1.48453410849943,-1.08691066436501,-1.01612247636923,-1.00279393987253,-1.22703030120043,-1.48622656158284,-2.03897613956039,-3.55716683434927
5.697,-2.91206033315922,-2.19019788093516,-1.49146384427773,-1.09046669452613,-1.01819402262827,-1.00417558433297,-1.22990420648006,-1.48813259860752,-2.03709859641773,-3.54479510010754
5.698,-2.92439847347981,-2.20492666318351,-1.49848592429494,-1.09408081964699,-1.02029971596492,-1.00558506932202,-1.23281598179386,-1.49012649175109,-2.03532530488535,-3.53251403939689
5.699,-2.93687447083792,-2.2198323665383,-1.50560135674504,-1.09775353886127,-1.0224397520435,-1.00702253663906,-1.23576533925834,-1.49220809223405,-2.03365594560205,-3.52032641201918
5.7,-2.94948949690427,-2.23491529863763,-1.51281116505404,-1.10148535885456,-1.02461433051491,-1.00848813139977,-1.23875197683673,-1.4943772455834,-2.03209021289199,-3.50823487333278
5.701,-2.96224471244096,-2.2501757662688,-1.52011638804093,-1.10527679395687,-1.02682365504737,-1.00998200205785,-1.24177557801454,-1.49663379165486,-2.03062781475954,-3.49624197645919
5.702,-2.9751412660799,-2.26561407638671,-1.52751808007822,-1.10912836623631,-1.02906793335773,-1.0115043004275,-1.24483581148691,-1.49897756465614,-2.0292684728829,-3.48435017451662
5.703,-2.98818029304604,-2.28123053705426,-1.53501731125234,-1.11304060559386,-1.0313473772435,-1.01305518170632,-1.24793233085952,-1.5014083931712,-2.02801192260669,-3.47256182287653
5.704,-3.00136291382314,-2.29702545829803,-1.54261516752313,-1.11701404985911,-1.03366220261549,-1.0146348044989,-1.25106477436422,-1.50392610018535,-2.02685791293351,-3.46087918143686
5.705,-3.01469023276047,-2.31299915287322,-1.55031275088283,-1.12104924488729,-1.03601262953106,-1.01624333084102,-1.25423276459096,-1.50653050311147,-2.02580620651477,-3.44930441690852
5.706,-3.02816333661858,-2.32915193693193,-1.55811117951412,-1.12514674465719,-1.03839888222815,-1.01788092622436,-1.25743590823763,-1.50922141381699,-2.02485657964082,-3.43783960510958
5.707,-3.04178329305181,-2.34548413058886,-1.56601158794708,-1.12930711137031,-1.0408211891598,-1.01954775962188,-1.26067379587927,-1.51199863865195,-2.02400882223053,-3.42648673326402
5.708,-3.0555511490259,-2.36199605837923,-1.5740151272149,-1.13353091555097,-1.04327978302943,-1.02124400351374,-1.26394600175836,-1.51486197847785,-2.02326273782048,-3.41524770230019
5.709,-3.0694679291686,-2.37868804960396,-1.58212296500821,-1.13781873614759,-1.04577490082679,-1.02296983391393,-1.2672520835978,-1.51781122869742,-2.02261814355384,-3.40412432914625
5.71,-3.08353463405099,-2.39556043855698,-1.5903362858276,-1.14217116063485,-1.04830678386453,-1.02472543039731,-1.27059158243836,-1.52084617928529,-2.02207487016899,-3.39311834901868
5.711,-3.0977522383979,-2.41261356463095,-1.59865629113454,-1.14658878511718,-1.05087567781542,-1.02651097612749,-1.27396402250234,-1.52396661481954,-2.02163276198814,-3.38223141770047
5.712,-3.11212168922482,-2.42984777229632,-1.60708419949986,-1.15107221443293,-1.05348183275031,-1.02832665788514,-1.277368911085,-1.527172314514,-2.02129167690589,-3.3714651138068
5.713,-3.12664390389965,-2.44726341095113,-1.61562124675024,-1.15562206225989,-1.0561255031767,-1.03017266609694,-1.28080573847596,-1.53046305225149,-2.02105148637787,-3.36082094103457
5.714,-3.14131976812689,-2.46486083463706,-1.62426868611183,-1.16023895122154,-1.058806948078,-1.03204919486523,-1.28427397791194,-1.53383859661778,-2.0209120754096,-3.35030033039437
5.715,-3.15615013385221,-2.48264040161936,-1.63302778835119,-1.16492351299445,-1.06152643095346,-1.03395644199815,-1.28777308556299,-1.53729871093641,-2.02087334254557,-3.33990464242112
5.716,-3.17113581708547,-2.50060247382761,-1.64189984191302,-1.16967638841665,-1.06428421985882,-1.0358946090405,-1.29130250055383,-1.54084315330427,-2.02093519985869,-3.3296351693628
5.717,-3.18627759563969,-2.51874741615468,-1.65088615305443,-1.17449822759684,-1.06708058744757,-1.03786390130512,-1.29486164502224,-1.5444716766279,-2.02109757294011,-3.31949313734399
5.718,-3.20157620678414,-2.53707559561195,-1.65998804597547,-1.17938969002461,-1.06991581101292,-1.03986452790497,-1.29844992421621,-1.54818402866058,-2.02136040088955,-3.30947970850352
5.719,-3.2170323448096,-2.55558738033904,-1.66920686294571,-1.1843514446816,-1.07279017253048,-1.04189670178578,-1.30206672663179,-1.55197995204016,-2.02172363630612,-3.29959598310395
5.72,-3.2326466585032,-2.57428313846588,-1.67854396442619,-1.18938417015342,-1.07570395870163,-1.04396063975931,-1.30571142419318,-1.5558591843275,-2.0221872452798,-3.28984300161143
5.721,-3.24841974853119,-2.59316323682639,-1.6880007291867,-1.19448855474248,-1.07865746099748,-1.0460565625373,-1.309383372477,-1.55982145804569,-2.02275120738349,-3.2802217467454
5.722,-3.26435216472778,-2.61222803952251,-1.69757855441797,-1.19966529658178,-1.08165097570363,-1.04818469476595,-1.31308191098227,-1.56386650071994,-2.02341551566586,-3.27073314549581
5.723,-3.2804444032875,-2.63147790633751,-1.7072788558381,-1.2049151037492,-1.08468480396559,-1.0503452650611,-1.31680636344775,-1.567994034918,-2.02418017664485,-3.26137807110804
5.724,-3.29669690385984,-2.65091319099834,-1.71710306779321,-1.21023869438282,-1.08775925183483,-1.05253850604399,-1.3205560382182,-1.57220377829137,-2.02504521030204,-3.25215734503372
5.725,-3.31311004654396,-2.67053423928649,-1.72705264335158,-1.21563679679686,-1.09087463031561,-1.05476465437768,-1.32433022866104,-1.57649544361703,-2.02601065007779,-3.24307173884718
5.726,-3.32968414878167,-2.69034138699698,-1.73712905439085,-1.22111014959822,-1.09403125541242,-1.05702395080405,-1.32812821363464,-1.5808687388397,-2.02707654286731,-3.23412197612667
5.727,-3.34641946214752,-2.71033495774604,-1.74733379167805,-1.22665950180382,-1.09722944817817,-1.0593166401815,-1.33194925800971,-1.58532336711485,-2.02824294901758,-3.22530873430019
5.728,-3.36331616903363,-2.73051526062696,-1.7576683649415,-1.23228561295843,-1.10046953476305,-1.0616429715232,-1.33579261324474,-1.58985902685204,-2.02950994232523,-3.21663264645461
